grid_id,pm25,pm10,no2,timestamp
61,48.501252495964074,84.45740381778077,43.92006356232068,2026-04-08 00:22:14
62,48.42845159863684,84.330632353799,43.85413907844735,2026-04-08 00:22:14
63,54.41613446882783,114.4492482587493,25.503196738385753,2026-04-08 00:22:14
64,55.15952522754623,116.01276456376287,25.851601507635838,2026-04-08 00:22:14
65,64.42114706930167,135.49201768956019,30.19224360308138,2026-04-08 00:22:14
66,61.23442650855863,128.78963472634788,28.698724039367335,2026-04-08 00:22:14
67,63.15412981261409,132.82719825734154,29.59843092815234,2026-04-08 00:22:14
68,57.5327049733209,121.00409003254254,26.96383909199998,2026-04-08 00:22:14
69,59.687560214682144,125.53623045169519,27.973754583050873,2026-04-08 00:22:14
70,58.20472983456312,122.41750796329288,27.278796823133288,2026-04-08 00:22:14
71,49.672174900870175,86.49638345853687,44.98038641592741,2026-04-08 00:22:14
72,51.92133481450119,90.41294637806368,47.017101784808204,2026-04-08 00:22:14
73,56.69788018584007,119.24826760436761,26.572581958338624,2026-04-08 00:22:14
74,55.54815189253573,116.83013298023558,26.033739073851375,2026-04-08 00:22:14
75,56.60168197977413,119.04594135544241,26.52749676808894,2026-04-08 00:22:14
76,62.86317739851745,132.215260540753,29.462070329762803,2026-04-08 00:22:14
77,64.2761898423581,135.18714036199353,30.12430653416829,2026-04-08 00:22:14
78,55.65303936593075,117.05073469329363,26.08289666094382,2026-04-08 00:22:14
79,59.84941267992346,125.87664222766038,28.04960993925973,2026-04-08 00:22:14
80,45.915350730098,79.9544572249884,41.57841331458313,2026-04-08 00:22:14
81,45.01380171745586,78.38454954005647,40.76202017209501,2026-04-08 00:22:14
82,47.597220349258436,82.88317214026014,43.101421830357225,2026-04-08 00:22:14
83,44.29422925514516,77.13152577473026,40.11041497313626,2026-04-08 00:22:14
84,56.64128074453302,119.12922637564586,26.546055511706083,2026-04-08 00:22:14
85,57.0734653108595,120.03820675817255,26.748607349132758,2026-04-08 00:22:14
86,59.988640724789384,126.16946980953445,28.11486191377752,2026-04-08 00:22:14
87,57.721360907445906,121.40087547220892,27.05225642356568,2026-04-08 00:22:14
88,60.56669227357299,127.38524093805859,28.385777195016427,2026-04-08 00:22:14
89,61.15478583764843,128.62213266091334,28.661398865162557,2026-04-08 00:22:14
90,60.36777268163395,126.96686874048177,28.292549597395602,2026-04-08 00:22:14
91,44.48682602590602,77.46690315995355,40.2848200034892,2026-04-08 00:22:14
92,49.92762190640861,86.94120477325649,45.21170515807714,2026-04-08 00:22:14
93,47.23882151264084,82.25907618986064,42.77687557897503,2026-04-08 00:22:14
94,51.9445598407818,90.4533891568027,47.03813308973307,2026-04-08 00:22:14
95,62.63933186496217,131.74446353740916,29.357160697040925,2026-04-08 00:22:14
96,64.55463939625696,135.77278177942947,30.254807420056583,2026-04-08 00:22:14
97,61.742034423274745,129.8572472059284,28.93662451946084,2026-04-08 00:22:14
98,61.480336918025436,129.30683907717514,28.813974812210116,2026-04-08 00:22:14
99,59.91651877352477,126.0177812857949,28.081060536112382,2026-04-08 00:22:14
100,60.330596404985236,126.88867875221749,28.275126200702182,2026-04-08 00:22:14
101,50.27635112696705,140.64216931888933,33.32154717065955,2026-04-08 00:22:14
102,55.51902748964082,155.30793881399913,36.796224306201196,2026-04-08 00:22:14
103,49.87094961859448,86.8425187795784,45.16038585486479,2026-04-08 00:22:14
104,49.84611131953244,86.79926673667076,45.13789365894314,2026-04-08 00:22:14
105,47.51125230815474,82.73347213893497,43.023573906122344,2026-04-08 00:22:14
106,60.81025134614936,127.89749990380582,28.499925967360635,2026-04-08 00:22:14
107,58.60273875545744,123.25460935318901,27.46533156898178,2026-04-08 00:22:14
108,63.891314594344344,134.37766201079225,29.94392714365035,2026-04-08 00:22:14
109,61.78236628437694,129.94207409098888,28.955526843166023,2026-04-08 00:22:14
110,62.67115778245244,131.8114005289368,29.372076542186058,2026-04-08 00:22:14
111,55.23822111878025,116.17827954715341,25.888483892175547,2026-04-08 00:22:14
112,54.83178338187007,153.38545438539745,36.340741033419334,2026-04-08 00:22:14
113,48.07530445305412,134.48500054963074,31.862764285155478,2026-04-08 00:22:14
114,49.55117559782677,138.61357620763312,32.84092417277666,2026-04-08 00:22:14
115,49.173174067509855,85.6274509522675,44.52851873847599,2026-04-08 00:22:14
116,46.385419307631594,80.77300869802734,42.00408153429856,2026-04-08 00:22:14
117,51.446868240929014,81.77340748212944,33.690864914457705,2026-04-08 00:22:14
118,58.01864138042971,92.21906338288986,37.99450337996173,2026-04-08 00:22:14
119,58.4645697683928,92.92785451097149,38.28652724057904,2026-04-08 00:22:14
120,62.202236499743314,130.82515465126735,29.15230731667083,2026-04-08 00:22:14
121,64.69275016632483,103.00323954587284,22.114714708651196,2026-04-08 00:22:14
122,61.130476366598685,97.33141788768371,20.896979049052447,2026-04-08 00:22:14
123,62.61499062388821,99.69504870040579,21.404448729912797,2026-04-08 00:22:14
124,62.816645974348035,100.01612261233127,21.473383046871444,2026-04-08 00:22:14
125,52.7343551339596,147.51814595579623,34.950633105273866,2026-04-08 00:22:14
126,48.47348727145451,135.5988700749651,32.12666703999876,2026-04-08 00:22:14
127,48.65038844763522,136.09373027494834,32.243911445261276,2026-04-08 00:22:14
128,49.34787557560727,138.0448683458529,32.70618346211777,2026-04-08 00:22:14
129,51.16510910959077,89.09609667934053,46.33230542764423,2026-04-08 00:22:14
130,49.11939904216536,85.53381009152459,44.47982303661979,2026-04-08 00:22:14
131,49.45388735682057,78.60561819752067,32.38572716673031,2026-04-08 00:22:14
132,57.35151403608682,91.15868248825608,37.5576235851851,2026-04-08 00:22:14
133,54.9778019895484,87.38573130456474,36.003157499295654,2026-04-08 00:22:14
134,58.659143863084104,93.23712477901086,38.413947426962366,2026-04-08 00:22:14
135,55.007506110809764,87.43294520299737,36.02260975306809,2026-04-08 00:22:14
136,49.974390463875764,79.43294382732601,32.726587562454085,2026-04-08 00:22:14
137,68.76055511780848,109.47996354920116,23.505262270181923,2026-04-08 00:22:14
138,71.82178136557158,114.3540216112217,24.551718711651244,2026-04-08 00:22:14
139,70.633662139504,112.46230841403873,24.145569372555354,2026-04-08 00:22:14
140,66.51735162139128,105.90835426535479,22.73844055941567,2026-04-08 00:22:14
141,67.36012498809181,107.25021076009263,23.026536095943552,2026-04-08 00:22:14
142,70.13123455456902,111.66234754125996,23.973818400861813,2026-04-08 00:22:14
143,70.15783883223031,111.70470664298074,23.982912866764046,2026-04-08 00:22:14
144,49.136380351337344,137.45323537179738,32.56601123533699,2026-04-08 00:22:14
145,58.203523808799495,162.81750101157354,38.5754220547094,2026-04-08 00:22:14
146,49.74385274440951,139.15256782627975,32.968624383405526,2026-04-08 00:22:14
147,57.326360954038165,160.36374126222265,37.994066749757636,2026-04-08 00:22:14
148,56.08995524619013,156.9050419530611,37.17461684552557,2026-04-08 00:22:14
149,49.40499766639285,138.20466066538356,32.74404214517517,2026-04-08 00:22:14
150,76.3421395294138,85.31731143639955,34.82274483430194,2026-04-08 00:22:14
151,59.09449903368764,93.9291100636835,38.69904723466933,2026-04-08 00:22:14
152,59.03619696034798,93.83644049285695,38.66086712100487,2026-04-08 00:22:14
153,56.27954213053038,89.45481209847941,36.85562437907087,2026-04-08 00:22:14
154,53.81011718653216,85.52972784949394,35.238479059067735,2026-04-08 00:22:14
155,49.11732660352854,78.07066397071418,32.16532457931588,2026-04-08 00:22:14
156,53.19273801638945,84.54842033404648,34.83417771024956,2026-04-08 00:22:14
157,49.536986954707615,78.73770276383081,32.440146365071925,2026-04-08 00:22:14
158,52.729103881275456,83.8114863991031,34.53055893713579,2026-04-08 00:22:14
159,50.299153512297096,79.94914592089812,32.939264220289324,2026-04-08 00:22:14
160,57.83931645340717,91.93403125497791,37.87706937282609,2026-04-08 00:22:14
161,69.29422613278405,110.32966994215693,23.687693566024475,2026-04-08 00:22:14
162,64.65845950838079,102.94864225567702,22.102992713286106,2026-04-08 00:22:14
163,70.54366597646938,112.31901729848977,24.11480488248086,2026-04-08 00:22:14
164,70.37664497260258,112.05308789486641,24.05771004818535,2026-04-08 00:22:14
165,67.9306030347053,108.15852099176335,23.221549589974497,2026-04-08 00:22:14
166,72.80896590552729,115.9258083320461,24.88918008730436,2026-04-08 00:22:14
167,62.487227850572864,99.4916259132927,21.360774017136006,2026-04-08 00:22:14
168,57.597369909984835,161.12185688944732,38.17368276219344,2026-04-08 00:22:14
169,52.43583581907052,146.6830733403719,34.7527841124679,2026-04-08 00:22:14
170,57.98598219807897,162.20895398373546,38.431242477617594,2026-04-08 00:22:14
171,48.413431711706,135.43087172159693,32.086864148138794,2026-04-08 00:22:14
172,54.11303427893706,151.3748384443714,35.864377263965004,2026-04-08 00:22:14
173,46.236410144166605,80.51353236610458,41.86914704098222,2026-04-08 00:22:14
174,52.439871777195165,91.31589802155648,47.48666030523666,2026-04-08 00:22:14
175,45.522107483055024,79.26968514169246,41.22231388381033,2026-04-08 00:22:14
176,70.31771575696682,78.58462563027703,32.074760914873075,2026-04-08 00:22:14
177,68.68849145664676,76.76386139853055,31.33160566093851,2026-04-08 00:22:14
178,52.38743553582406,83.26841379251604,34.30681155530796,2026-04-08 00:22:14
179,50.441076802038296,80.17472915657463,33.03220512313484,2026-04-08 00:22:14
180,51.841671028901395,82.40093584993517,33.94940829818979,2026-04-08 00:22:14
181,57.85973035432402,91.96647859910304,37.89043776631014,2026-04-08 00:22:14
182,55.43786695157864,88.11699213529535,36.30443893813949,2026-04-08 00:22:14
183,54.79305569814793,87.09208206440587,35.88217321862241,2026-04-08 00:22:14
184,57.02393109238812,90.63799824730634,37.34310027051513,2026-04-08 00:22:14
185,53.21974634670812,84.59134934558938,34.85186457904147,2026-04-08 00:22:14
186,51.17902845238131,81.34768337262156,33.515465430617034,2026-04-08 00:22:14
187,49.18955623044464,78.18547101176539,32.21262539055002,2026-04-08 00:22:14
188,68.28860109876042,108.72852242552561,23.343928450549658,2026-04-08 00:22:14
189,61.28022672316813,97.56984911545105,20.948170046568208,2026-04-08 00:22:14
190,72.75360631895995,115.83766527518584,24.87025584215822,2026-04-08 00:22:14
191,65.71856572613159,104.63653424373314,22.465381798711476,2026-04-08 00:22:14
192,73.81398791056007,117.52599571111276,25.232739061997417,2026-04-08 00:22:14
193,67.1289672748486,106.88216344027934,22.94751662516924,2026-04-08 00:22:14
194,49.908639247774644,139.61353865626737,33.077839573487694,2026-04-08 00:22:14
195,53.80453991158601,150.51186179482616,35.65991712747636,2026-04-08 00:22:14
196,52.001837412032906,145.46901392518947,34.46514393835156,2026-04-08 00:22:14
197,51.65366781842242,144.49505050424443,34.23438833901256,2026-04-08 00:22:14
198,51.0413352995465,142.782122420388,33.828554056004926,2026-04-08 00:22:14
199,49.831338178250824,86.77354160392328,45.124515915674394,2026-04-08 00:22:14
200,46.5647339610475,81.08525733728162,42.16645901055729,2026-04-08 00:22:14
201,51.72440425307003,90.07002236899322,46.838772312262314,2026-04-08 00:22:14
202,74.95188600433669,83.76361260498473,34.18859383909573,2026-04-08 00:22:14
203,71.04282594764071,79.39498347909782,32.40551306961011,2026-04-08 00:22:14
204,77.59806262532292,86.72088726718381,35.39562227486017,2026-04-08 00:22:14
205,59.028116530851676,93.82359686842605,38.655575513023294,2026-04-08 00:22:14
206,52.92839966145701,84.12826165869586,34.66107120032495,2026-04-08 00:22:14
207,50.37386795384178,80.0679025076863,32.988192255042634,2026-04-08 00:22:14
208,51.70702260476856,82.18691581664807,33.861231465983806,2026-04-08 00:22:14
209,49.503207568944475,78.68401134254606,32.41802535437581,2026-04-08 00:22:14
210,52.26798571889469,83.07855153486243,34.22858779196093,2026-04-08 00:22:14
211,55.94251845467791,88.91912206876668,36.63491863887022,2026-04-08 00:22:14
212,51.42494694033916,81.73856416693914,33.67650937441854,2026-04-08 00:22:14
213,48.95564764077344,77.81367962638548,32.05944633482911,2026-04-08 00:22:14
214,55.535626198649375,88.27237781802387,36.36845825942791,2026-04-08 00:22:14
215,70.51679700071595,112.27623674674683,24.10561993158956,2026-04-08 00:22:14
216,71.52979110326501,113.88911723080656,24.45190410596494,2026-04-08 00:22:14
217,63.238022863540884,100.68703526552714,21.617427467078663,2026-04-08 00:22:14
218,66.15912202427211,105.33798418664237,22.61598255105897,2026-04-08 00:22:14
219,74.04830590858299,117.89907480912932,25.31283885160377,2026-04-08 00:22:14
220,49.84464459818951,139.43452116313773,33.03542597968023,2026-04-08 00:22:14
221,51.35620900699488,143.6629445223179,34.03724221376413,2026-04-08 00:22:14
222,54.199720489121454,151.617332905029,35.921830093714135,2026-04-08 00:22:14
223,53.409302516297934,149.4062317436539,35.397966504261056,2026-04-08 00:22:14
224,55.1554881433613,154.29098032064303,36.555282129533445,2026-04-08 00:22:14
225,51.15709021921898,143.10593317131057,33.90527269070381,2026-04-08 00:22:14
226,47.570174897610855,82.8360766836753,43.0769309585899,2026-04-08 00:22:14
227,45.33210213314269,78.93882031368787,41.050255501482475,2026-04-08 00:22:14
228,50.45299967583171,87.85606861997351,45.68745833639378,2026-04-08 00:22:14
229,77.09773957255409,86.16174368049612,35.167404646841305,2026-04-08 00:22:14
230,75.97533188231843,84.90738000852241,34.65542899567325,2026-04-08 00:22:14
231,71.14132165155364,79.50505884111526,32.45044095328978,2026-04-08 00:22:14
232,75.26983499980737,84.11894130856413,34.33362326593453,2026-04-08 00:22:14
233,75.04654905324885,83.86940472550091,34.231773493449474,2026-04-08 00:22:14
234,52.805539783726886,83.93297920150565,34.58061430011816,2026-04-08 00:22:14
235,54.00950541153156,85.84665004762773,35.36905186133297,2026-04-08 00:22:14
236,59.0409293964614,93.8439625722355,38.66396623804086,2026-04-08 00:22:14
237,57.447948526727,91.31196250642009,37.62077536698137,2026-04-08 00:22:14
238,59.03854968960589,93.84018009246485,38.66240784615139,2026-04-08 00:22:14
239,56.29406649226381,89.47789817914972,36.86513590670823,2026-04-08 00:22:14
240,52.82094408514882,83.95746392254355,34.59070207136747,2026-04-08 00:22:14
241,56.73935611366155,90.1856740050289,37.1567414600738,2026-04-08 00:22:14
242,58.53231475275361,93.03553333381184,38.33089120664289,2026-04-08 00:22:14
243,66.81377600290806,106.38031861218052,22.8397709343507,2026-04-08 00:22:14
244,65.10141090913146,103.65390566033054,22.25441221287785,2026-04-08 00:22:14
245,69.62495732990456,110.85625730526506,23.800751459695196,2026-04-08 00:22:14
246,69.27670015997273,110.301765239217,23.681702448198795,2026-04-08 00:22:14
247,51.87943962073407,145.12662052347585,34.38402262216756,2026-04-08 00:22:14
248,48.610325233926666,135.9816581543677,32.21735883681866,2026-04-08 00:22:14
249,49.836166699700065,139.41080524087818,33.029807101458324,2026-04-08 00:22:14
250,51.30686323124527,143.5249055279879,34.004537421999096,2026-04-08 00:22:14
251,56.76582887045958,158.79571879360233,37.62256412784971,2026-04-08 00:22:14
252,52.26329412379392,146.20040827463598,34.638429030820355,2026-04-08 00:22:14
253,50.59783049731708,141.5414699845863,33.53461334915886,2026-04-08 00:22:14
254,43.62633145209141,75.96848540858274,39.505603500160454,2026-04-08 00:22:14
255,49.659894884467676,86.47499971583288,44.96926630926647,2026-04-08 00:22:14
256,65.13448306343184,72.79202562341884,29.710478349354492,2026-04-08 00:22:14
257,75.45018734302573,84.32049679455776,34.41588928136027,2026-04-08 00:22:14
258,69.68284203145306,77.87511290642189,31.78516927018187,2026-04-08 00:22:14
259,70.03930474721182,78.27348319998873,31.947766366232955,2026-04-08 00:22:14
260,75.86255600682888,84.78134562500938,34.60398734680349,2026-04-08 00:22:14
261,77.115528385175,86.18162383680058,35.175518845455876,2026-04-08 00:22:14
262,50.804149867647915,80.7518239877088,33.26996975343745,2026-04-08 00:22:14
263,52.1624226702359,82.9107619202914,34.15945801722583,2026-04-08 00:22:14
264,50.901758436912665,80.90697017213455,33.33389040077777,2026-04-08 00:22:14
265,49.7463383232694,79.07046110955116,32.5772437029476,2026-04-08 00:22:14
266,55.25061644086316,87.81936250617456,36.18181472645502,2026-04-08 00:22:14
267,58.23642103368011,92.56521825947365,38.13712012476369,2026-04-08 00:22:14
268,52.501885077407685,83.45032824756571,34.38176080249941,2026-04-08 00:22:14
269,55.244000743394075,87.80884703373832,36.17748232338819,2026-04-08 00:22:14
270,63.19522358308715,100.61889061986541,21.602796865125022,2026-04-08 00:22:14
271,61.98135599115891,98.68618109635777,21.187845646935134,2026-04-08 00:22:14
272,62.795155796186314,99.98190613578045,21.466036796204058,2026-04-08 00:22:14
273,63.34697039474037,100.86050058621949,21.65467033532115,2026-04-08 00:22:14
274,54.88018919092237,153.5208639336274,36.37282284551419,2026-04-08 00:22:14
275,56.685235770212216,158.57026909017617,37.56914961523441,2026-04-08 00:22:14
276,51.75547670204135,144.7798488622625,34.30186398992711,2026-04-08 00:22:14
277,51.5707923247916,144.26321607421235,34.17946112953116,2026-04-08 00:22:14
278,54.18952141843051,151.5888022063037,35.915070477960256,2026-04-08 00:22:14
279,53.77670397765823,150.43399404896024,35.641468366485896,2026-04-08 00:22:14
280,48.73605534835665,136.33337333746618,32.300688709509124,2026-04-08 00:22:14
281,48.543713941237414,84.53134383469963,43.958514309041256,2026-04-08 00:22:14
282,43.673490577166156,76.05060570579491,39.54830820703372,2026-04-08 00:22:14
283,74.42145528496886,83.17082174061156,33.946642883742896,2026-04-08 00:22:14
284,68.03638005415758,76.0350844483383,31.034151212944288,2026-04-08 00:22:14
285,74.11543027586906,82.82881886815296,33.807052470499485,2026-04-08 00:22:14
286,72.49901039936616,81.02236441369732,33.06973783337345,2026-04-08 00:22:14
287,78.02185057476241,87.19449789282513,35.58892913943262,2026-04-08 00:22:14
288,64.70920038178116,72.31674453721195,29.51648967682242,2026-04-08 00:22:14
289,69.1255325004658,77.25228322002837,31.530957799152603,2026-04-08 00:22:14
290,56.22160616770521,89.36272445042694,36.81768401916225,2026-04-08 00:22:14
291,57.209226180753134,90.93251978541728,37.46444394030243,2026-04-08 00:22:14
292,50.85371386974236,80.83060463030756,33.30242759113058,2026-04-08 00:22:14
293,59.208940815548445,94.11101218486333,38.773991400273076,2026-04-08 00:22:14
294,55.29416410536723,87.8885803426755,36.21033266218779,2026-04-08 00:22:14
295,53.58808348557853,85.17681127898825,35.09307647809324,2026-04-08 00:22:14
296,55.85862340545734,88.78577315404715,36.579978525566425,2026-04-08 00:22:14
297,54.690560158665576,86.92916817281696,35.81505225493492,2026-04-08 00:22:14
298,63.734207132698025,101.4770555847049,21.787044209713958,2026-04-08 00:22:14
299,61.43416116145804,97.81494220209167,21.000791339956812,2026-04-08 00:22:14
300,70.30744118608851,111.94290222210614,24.034053270701285,2026-04-08 00:22:14
301,56.09175436573826,156.91007477804624,37.17580924404982,2026-04-08 00:22:14
302,48.4269750954104,135.46875774199037,32.09584026690717,2026-04-08 00:22:14
303,47.7000186181926,133.43518263829736,31.614036913965823,2026-04-08 00:22:14
304,51.96420774823236,145.36374937378469,34.440204208453906,2026-04-08 00:22:14
305,55.42237827952543,155.03757403475615,36.732168320798955,2026-04-08 00:22:14
306,56.903003723777154,159.17944928545649,37.7134792050777,2026-04-08 00:22:14
307,55.329813157950845,154.77863401206756,36.67081913781796,2026-04-08 00:22:14
308,50.89076200857798,142.3609113776491,33.72875892558709,2026-04-08 00:22:14
309,48.84693425413957,85.05935494976644,44.233093927725484,2026-04-08 00:22:14
310,67.16840075917787,75.06506107348125,30.63823066766156,2026-04-08 00:22:14
311,73.4190809798064,82.0506031916352,33.489419325793165,2026-04-08 00:22:14
312,74.14089498314634,82.85727733650093,33.81866795585611,2026-04-08 00:22:14
313,69.52140981077916,77.69470188923003,31.711533489691387,2026-04-08 00:22:14
314,70.24136661055759,78.49930048819624,32.03993497391682,2026-04-08 00:22:14
315,75.06872101948338,83.89418334134858,34.24188702612513,2026-04-08 00:22:14
316,78.75309484589357,88.01171097593688,35.92247929694864,2026-04-08 00:22:14
317,71.89785047245493,80.35052905483097,32.79552441901962,2026-04-08 00:22:14
318,49.243752244837175,78.27161411280068,32.24811658101957,2026-04-08 00:22:14
319,50.52724065086005,80.31168426697967,33.08863099880853,2026-04-08 00:22:14
320,57.47860655093592,91.36069260782283,37.64085230047575,2026-04-08 00:22:14
321,57.83553132137096,91.92801488984328,37.874590614128515,2026-04-08 00:22:14
322,51.86586283094362,82.43938806585746,33.96525071508532,2026-04-08 00:22:14
323,50.93382522931894,80.95793947253595,33.35488989031211,2026-04-08 00:22:14
324,40.90506638579316,75.59119554236781,14.569598325118104,2026-04-08 00:22:14
325,40.838627119783126,75.46841799932976,14.545933935732878,2026-04-08 00:22:14
326,41.53239123384235,76.75047089496671,14.793039376875369,2026-04-08 00:22:14
327,43.83442240794669,81.00454756569385,15.612978628954151,2026-04-08 00:22:14
328,42.16647020861922,77.9222276480204,15.01888611873789,2026-04-08 00:22:14
329,57.984979583854916,162.2061492885597,38.43057797718326,2026-04-08 00:22:14
330,52.65672159320616,147.30097527139438,34.899180093425244,2026-04-08 00:22:14
331,49.82737190687875,139.38620284405795,33.02397819587384,2026-04-08 00:22:14
332,47.754824362159106,133.58849525048595,31.65036039691293,2026-04-08 00:22:14
333,50.1345633173045,140.24553462510346,33.22757477445355,2026-04-08 00:22:14
334,51.76323194629634,144.80154324443563,34.30700391618409,2026-04-08 00:22:14
335,73.53975839073107,82.18546805545306,33.54446518531188,2026-04-08 00:22:14
336,66.53138997481219,74.35316004721865,30.34766422378926,2026-04-08 00:22:14
337,69.1796005340048,77.31270776778976,31.55562042122774,2026-04-08 00:22:14
338,77.42934041000376,86.5323292063362,35.31866123226752,2026-04-08 00:22:14
339,65.57877272553286,73.28854824779252,29.913136876234017,2026-04-08 00:22:14
340,78.61553660776299,87.85798068863326,35.85973340777386,2026-04-08 00:22:14
341,67.97828275433663,75.97015693316789,31.007650679167035,2026-04-08 00:22:14
342,71.77476802937787,80.21297641099508,32.73938152683353,2026-04-08 00:22:14
343,50.980308189845225,74.12438346923408,29.065350906085747,2026-04-08 00:22:14
344,51.97926298943543,82.61963455482667,34.03951275574315,2026-04-08 00:22:14
345,51.12027215487289,81.25429182474744,33.476987860457484,2026-04-08 00:22:14
346,53.01051076462583,84.25877503935077,34.71484306592972,2026-04-08 00:22:14
347,41.70051199562909,77.06115244377767,14.852920760424384,2026-04-08 00:22:14
348,42.73477852582599,78.97244242408665,15.221306616688784,2026-04-08 00:22:14
349,42.28180880627974,78.13536952162379,15.059967510061092,2026-04-08 00:22:14
350,45.52504516536164,84.12876191701234,16.21514595616314,2026-04-08 00:22:14
351,47.19297766680962,87.21104543366285,16.809231450373378,2026-04-08 00:22:14
352,48.15347172675485,88.9860063545873,17.151340970868482,2026-04-08 00:22:14
353,44.98574464614191,83.13215258212082,16.02305747823592,2026-04-08 00:22:14
354,45.091428759462346,83.32745329133813,16.060700127826138,2026-04-08 00:22:14
355,43.793820926299865,80.92951738460263,15.59851716167722,2026-04-08 00:22:14
356,49.2569912476522,137.7906301453039,32.64594825504436,2026-04-08 00:22:14
357,57.76937491844352,161.6030206370361,38.28768214509359,2026-04-08 00:22:14
358,52.483198000503755,146.8155634632852,34.78417424177039,2026-04-08 00:22:14
