grid_id,traffic_score,industrial_score,emission_index
183,0.4868762270184738,0.4368178395186022,0.461847033268538
184,0.58473252101835,0.8384582266690557,0.7115953738437029
185,0.3808655913831363,0.9999999984340188,0.6904327949085776
186,0.3543456206979189,0.5637384790781768,0.45904204988804787
187,0.4119847662889689,0.3676037273207367,0.3897942468048528
188,0.41559677190058086,0.26040431599601327,0.33800054394829704
189,0.3630157012096027,0.1930738110946446,0.27804475615212365
190,0.4920445165226239,0.14690176829568286,0.31947314240915337
191,0.6578833640035672,0.11328104817569629,0.38558220608963173
192,0.5012926321260179,0.08771040268937468,0.2945015174076963
193,0.43654530562994986,0.08974852702184594,0.26314691632589793
194,0.4056858232407393,0.10973204887954627,0.2577089360601428
195,0.4885389294371282,0.13208706718938992,0.31031299831325904
196,0.3885622397321914,0.15572700380971283,0.2721446217709521
197,0.32721091068542163,0.17468528246769396,0.2509480965765578
198,0.3733563153435807,0.19033157069554013,0.2818439430195604
199,0.22517441154984158,0.1992037995644786,0.21218910555716008
200,0.3274335782652673,0.19126195850629396,0.25934776838578066
201,0.3175396991537888,0.1758782983628551,0.24670899875832197
202,0.4737707088575238,0.0653382061985792,0.2695544575280515
203,0.5573228355322639,0.07848442598709571,0.3179036307596798
204,0.44326772767343364,0.10107635637618805,0.2721720420248108
205,0.37091865880481956,0.13003651413665682,0.2504775864707382
206,0.48824181437795655,0.16835184378493326,0.3282968290814449
207,0.43468243660021,0.2210071347032153,0.32784478565171266
208,0.6051561374563829,0.2955139407039237,0.45033503908015327
209,0.5857304322779184,0.4055354366483589,0.49563293446313866
210,0.5065892452228827,0.5451257277688162,0.5258574864958494
211,0.5307674388180114,0.5795551087865719,0.5551612738022916
212,0.6310477165953388,0.45222780064839047,0.5416377586218646
213,0.46040020842799956,0.3286488388606117,0.3945245236443056
214,0.3742691785833262,0.2430100135995052,0.30863959609141567
215,0.560949248135454,0.18393831575691408,0.37244378194618405
216,0.44165264208050153,0.1415434507548316,0.29159804641766657
217,0.4332250834235509,0.10987984982549633,0.27155246662452365
218,0.6319096825321994,0.08542031437336219,0.35866499845278077
219,0.6215989764744612,0.07636556958577718,0.3489822730301192
220,0.44156070736335523,0.09186635596307348,0.2667135316632144
221,0.5333995251169505,0.10825044116604562,0.3208249831414981
222,0.41199958193116526,0.12444830424295987,0.26822394308706254
223,0.48352087406561295,0.13860986630288,0.31106537018424646
224,0.22681816040083475,0.14826970558851435,0.18754393299467453
225,0.45279636636586085,0.1511912979653916,0.30199383216562625
226,0.2284202627371418,0.14659836863818546,0.18750931568766363
227,0.39082244740082345,0.1345072161433,0.26266483177206174
228,0.26858564502730026,0.11456448938049477,0.1915750672038975
229,0.36760938984033054,0.058634407016414904,0.21312189842837273
230,0.44488667343551613,0.07404789331480052,0.25946728337515834
231,0.5550351783994194,0.09470190092685243,0.3248685396631359
232,0.5519051007167333,0.12045031299402892,0.33617770685538106
233,0.465568417492283,0.15309662352787337,0.3093325205100782
234,0.40599249710421526,0.1949748299527957,0.3004836635285055
235,0.4224971499882537,0.24824117056194256,0.3353691602750981
236,0.625636217399364,0.31110131237087385,0.4683687648851189
237,0.6727374965128007,0.36641745774113266,0.5195774771269667
238,0.500781899026577,0.37658789415113875,0.4386848965888579
239,0.3580203871527243,0.3319256202202468,0.34497300368648554
240,0.42594852187439225,0.26844494456866086,0.34719673322152655
241,0.621508555111813,0.2113600059525397,0.41643428053217635
242,0.5811800104434324,0.16586998490969265,0.3735249976765625
243,0.42822404168392214,0.13043294942409617,0.2793284955540092
244,0.43724672906635215,0.10261967097028574,0.26993320001831894
245,0.5580387995641857,0.0804380944659781,0.31923844701508186
246,0.5631036191795005,0.06351727763616502,0.31331044840783273
247,0.42585933533572057,0.07550247167932826,0.2506809035075244
248,0.4576249033112059,0.08760016639485574,0.27261253485303083
249,0.5600813701550345,0.09897142670613619,0.32952639843058534
250,0.519880121798936,0.10842844405688438,0.31415428292791014
251,0.41047838156594496,0.114619507526962,0.2625489445464535
252,0.17828594868034084,0.11645060663777286,0.14736827765905686
253,0.32545312084096834,0.11356337425388403,0.21950824754742618
254,0.34716385898362023,0.10651545961387059,0.22683965929874542
255,0.29632989898972184,0.09911185814484427,0.19772087856728304
256,0.38851569753765514,0.05584806403823391,0.2221818807879445
257,0.37157791612963986,0.06814913100368393,0.2198635235666619
258,0.5559675285069957,0.08586926525798963,0.3209183968824927
259,0.5898025921046448,0.10766720381522535,0.34873489795993506
260,0.5680888926378451,0.1338939148006504,0.35099140371924775
261,0.5225916287214492,0.1650377546692684,0.3438146916953588
262,0.37920671858224064,0.20036506410170044,0.2897858913419705
263,0.6594653681396784,0.23582939430009617,0.4476473812198873
264,0.6303384732869831,0.2617293755756442,0.4460339244313136
265,0.35874989852890604,0.2659863594417067,0.31236812898530636
266,0.44896161754768066,0.2461398122986999,0.3475507149231903
267,0.5935959679359318,0.2124908017649267,0.4030433848504293
268,0.7175186523331619,0.17642274657767176,0.44697069945541684
269,0.5411665196400985,0.14369914353533908,0.3424328315877188
270,0.5563505894799442,0.11586002886950314,0.3361053091747237
271,0.5857536729711338,0.09267134549278,0.3392125092319569
272,0.5990909081801085,0.07340419472312706,0.3362475514516178
273,0.4675530242736781,0.05730853542983293,0.2624307798517555
274,0.27797763841612666,0.060902659733197535,0.1694401490746621
275,0.49133769765309687,0.06995845997757459,0.2806480788153357
276,0.46118964060894985,0.07815440898778715,0.2696720247983685
277,0.40039212411391856,0.08473472843677304,0.2425634262753458
278,0.32982715392519507,0.08892595641186947,0.20937655516853226
279,0.38036451802681737,0.09014787438931428,0.23525619620806582
280,0.32210220507340365,0.0882175094388065,0.20515985725610508
281,0.3180259058608668,0.08342100251242772,0.20072345418664728
282,0.32423720894061325,0.08058001364373257,0.2024086112921729
283,0.6058712302729814,0.05180050786042383,0.3288358690667026
284,0.6083852751774439,0.060214094945204265,0.33429968506132407
285,0.6368948992361138,0.07563262697605362,0.3562637631060837
286,0.6015524807851914,0.09349141860050969,0.34752194969285055
287,0.5799562899071732,0.11387431907404677,0.34691530449061
288,0.6381770273141767,0.13642765859845163,0.38730234295631416
289,0.49402035657094395,0.15977156221447608,0.32689595939271
290,0.64993026015925,0.1808058360606406,0.4153680481099453
291,0.5042647323108171,0.1946829278653259,0.34947383008807154
292,0.5207506780753972,0.19684721534153785,0.3587989467084675
293,0.4422810684205515,0.18647754823231094,0.31437930832643124
294,0.7932378414724234,0.1672321482510794,0.48023499486175136
295,0.46610202980275006,0.14421241983734612,0.3051572248200481
296,0.7625880830409988,0.12117170488490034,0.4418798939629496
297,0.6964191974954465,0.09999145624407801,0.39820532686976223
298,0.4886854857249867,0.08129166114293379,0.2849885734339602
299,0.43993709890888993,0.065066931133046,0.252502015020968
300,0.5358481910964912,0.05106691394262238,0.2934575525195568
301,0.4389480892953881,0.04803515242318255,0.24349162085928533
302,0.3927684548273929,0.05492355399017141,0.22384600440878216
303,0.494707064728095,0.06098198120195938,0.2778445229650272
304,0.6065484960521433,0.06572376242538798,0.3361361292387657
305,0.41343622284214987,0.06868676960750505,0.24106149622482748
306,0.3050208907391657,0.06954220524727188,0.1872815479932188
307,0.3723963009362899,0.07095715005784294,0.2216767254970664
308,0.453694213603858,0.07250205569334438,0.26309813464860116
309,0.2709557741974335,0.0824204076385417,0.1766880909179876
310,0.43519926371527107,0.04902589376290265,0.24211257873908687
311,0.479784786955489,0.05285811778346684,0.2663214523694779
312,0.5822910693858123,0.06488673467959079,0.3235889020327016
313,0.5311803163611802,0.07924907404344647,0.30521469520231337
314,0.5940249973359636,0.09487580937391642,0.34445040335494
315,0.5411954680015805,0.11117856836027144,0.32618701818092594
316,0.6794203562130439,0.12693476582089946,0.40317756101697166
317,0.600037259520389,0.14015289449880128,0.37009507700959515
318,0.5304218398978748,0.14836926495933683,0.33939555242860586
319,0.551774407062639,0.1496149534132785,0.35069468023795874
320,0.4738269865817866,0.14355909990115767,0.3086930432414722
321,0.627936392565573,0.13172906560099273,0.37983272908328286
322,0.5580284909717999,0.1165600592622864,0.33729427511704313
323,0.7116508600695596,0.10026579680065469,0.40595832843510715
324,0.6191071943219685,0.08432265955534514,0.3517149269386568
325,0.6158435934584933,0.06950380055928874,0.342673697008891
326,0.5419248967572831,0.05610738415689469,0.29901614045708885
327,0.5544654415790435,0.044166844849975725,0.2993161432145096
328,0.5323069954010153,0.03674355566772043,0.2845252755343679
329,0.3970802551501169,0.04206988418976669,0.2195750696699418
330,0.5244426438185243,0.046652759486192526,0.28554770165235843
331,0.5021715391687098,0.05017250963404545,0.2761720244013776
332,0.3926513485646981,0.05234175254414805,0.22249655055442308
333,0.37095663751288555,0.05296544178413448,0.21196103964851
334,0.4018875966694868,0.05704824519624844,0.22946792093286764
335,0.4431901197496971,0.04951866083312441,0.24635439029141074
336,0.4780865892562733,0.05550950005394733,0.2667980446551103
337,0.5524668759063078,0.06572338918920405,0.30909513254775595
338,0.6148953081262357,0.07769140997780333,0.3462933590520195
339,0.6256001177413921,0.08960430772483183,0.357602212733112
340,0.6493179859641444,0.1005512219255108,0.3749346039448276
341,0.6937975662479818,0.10930172211327395,0.4015496441806279
342,0.584876057926268,0.11454190217794838,0.34970898005210815
343,0.6210774191013311,0.11532307900417388,0.3682002490527525
344,0.6718258363880576,0.11149260110326838,0.391659218745663
345,0.5990933041614067,0.10377079723237888,0.3514320506968928
346,0.5080792926210815,0.09340617716810938,0.30074273489459546
347,0.6980691221850893,0.08169544769565559,0.38988228494037247
348,0.48757036534853826,0.06966711788161407,0.27861874161507616
349,0.5499692529934676,0.05820846043067961,0.3040888567120736
350,0.5291551974580946,0.05040780011809193,0.28978149878809323
351,0.5669364977280866,0.038833054858555344,0.302884776293321
352,0.5697523500514824,0.02933239774152185,0.2995423738965021
353,0.411084064923174,0.03316814800972693,0.22212610646645048
354,0.4045473548351037,0.03473540104880939,0.21964137794195654
355,0.4100807107542064,0.03723630352842517,0.22365850714131577
356,0.4414199187236781,0.03887070977431755,0.24014531424899782
357,0.35147699427386275,0.050198565800820646,0.2008377800373417
358,0.37555478854824753,0.059231611748407534,0.21739320014832753
359,0.4644098213533558,0.04015915292672589,0.2522844871400408
360,0.4521399336562151,0.0443466703034739,0.24824330197984448
361,0.6608511018254836,0.053284561870092804,0.3570678318477882
362,0.5318546581288621,0.0625079139485999,0.297181286038731
363,0.5659373898876339,0.07135605460976194,0.3186467222486979
364,0.5854475966527151,0.07918893757746148,0.3323182671150883
365,0.591678477152622,0.08524311380321015,0.3384607954779161
366,0.49349315618081274,0.08878018776118453,0.29113667197099863
367,0.651281173878643,0.08930179677772872,0.3702914853281859
368,0.6360144658700435,0.08673000150169419,0.36137223368586885
369,0.48710669580076954,0.08143790913754909,0.2842723024691593
370,0.6989421278175182,0.07410893421857509,0.38652553101804665
371,0.49595139594310317,0.06551924070944083,0.280735318326272
372,0.6965699213147438,0.05636040125610666,0.37646516128542523
373,0.5451003890383108,0.05150780642103584,0.2983040977296733
374,0.5292839663804744,0.018736916740444552,0.27401044156045945
375,0.4915498661387901,0.017523597037510486,0.25453673158815027
376,0.5052524955934715,0.024628778373265048,0.2649406369833683
377,0.39720038820564885,0.028248323879456222,0.21272435604255252
378,0.26383557348459363,0.03969900186686755,0.15176728767573058
379,0.3705225429296844,0.049583043291081444,0.2100527931103829
380,0.5816717919692009,0.03534315340480098,0.30850747268700096
381,0.5566509495716592,0.04204619356050152,0.29934857156608036
382,0.7286948140966985,0.049225907337306495,0.38896036071700246
383,0.4911868457386642,0.05591692381860665,0.27355188477863546
384,0.4784780467293095,0.0616769219386741,0.2700774843339918
385,0.5758988811123087,0.06602277628170755,0.32096082869700815
386,0.9527694791731398,0.06851870840979817,0.510644093791469
387,0.6208585610149582,0.06888408648359193,0.34487132374927504
388,0.8693930994821208,0.06707587500930687,0.46823448724571387
389,0.6577655619783376,0.06330213993773837,0.36053385095803797
390,0.5342492509205148,0.05795886366182004,0.2961040572911674
391,0.5179723678263103,0.051524887885019424,0.28474862785566485
392,0.4902120288835958,0.04446350455828832,0.26733776672094206
393,0.6445517495125093,0.04033167174555121,0.3424417106290302
394,0.578121100001278,0.018149279154083084,0.29813518957768054
395,0.5490457412962976,0.01595101434392073,0.28249837782010917
396,0.578855379125045,0.012840075286150388,0.2958477272055977
397,0.4789765907813027,0.020951162982231,0.24996387688176686
398,0.30660438842529436,0.028398657847540046,0.1675015231364172
399,0.3609942978589634,0.03951508327100594,0.20025469056498468
400,0.3054501943471677,0.04980035580140478,0.17762527507428624
401,0.6277908911403787,0.02679589992690326,0.32729339553364095
402,0.6673202869607759,0.031983406513903356,0.3496518467373396
403,0.5554369891216098,0.03763794524017292,0.29653746718089136
404,0.5727919666062846,0.04278859047621491,0.30779027854124974
405,0.7140283780127571,0.04712919816615443,0.3805787880894558
406,0.6675731078947846,0.05034637433953179,0.3589597411171582
407,0.6332167509871438,0.0521714749985531,0.34269411299284847
408,0.7152271831835035,0.052437262290284885,0.3838322227368942
409,0.5920069295838593,0.05111844784056552,0.3215626887122124
410,0.6321143468359643,0.048338163244896516,0.3402262550404304
411,0.5155459051636179,0.04433729128269574,0.2799415982231568
412,0.4519462589629052,0.03942071579771795,0.24568348738031157
413,0.71980683050373,0.03390182683682892,0.37685432867027946
414,0.6162110007675049,0.030683655233329846,0.32344732800041737
415,0.42235813660740495,0.015087668879850628,0.2187229027436278
416,0.3451168752790329,0.01063601834064956,0.17787644680984122
417,0.33955938784744966,0.009139397086951561,0.1743493924672006
418,0.3803217774764568,0.01719660635134871,0.19875919191390276
419,0.4534021617848111,0.02743379966080005,0.24041798072280557
420,0.48485680249393615,0.038134779139312354,0.2614957908166243
421,0.41037077092239876,0.04974853399723579,0.23005965245981727
422,0.5666173539883488,0.01919295219750635,0.2929051530929276
423,0.5305956300847001,0.023245745431102725,0.2769206877579014
424,0.6548162072666284,0.028561599766466144,0.34168890351654724
425,0.5224411347074287,0.03185601681213238,0.2771485757597805
426,0.7081534277305338,0.034888707184107866,0.37152106745732083
427,0.7443639891452888,0.03733295749371984,0.39084847331950434
428,0.7320634727660333,0.03870697317443315,0.38538522297023325
429,0.6444195926864682,0.0389063057521271,0.34166294921929763
430,0.603080888318375,0.037915324650872516,0.3204981064846238
431,0.44343485800343185,0.03581053577394238,0.23962269688868712
432,0.7353599878479495,0.03274469843240268,0.3840523431401761
433,0.6373545014722436,0.028917874826618686,0.33313618814943113
434,0.8644988609112934,0.02454533406586647,0.4445220974885799
435,0.4710035372136359,0.019402248675689807,0.24520289294466285
436,0.4409311924671262,0.00634899465945693,0.22364009356329156
437,0.5689805322817578,0.009477805314752742,0.2892291687982553
438,0.43546602141870827,0.016069401918593008,0.22576771166865064
439,0.2821920634361609,0.02512804864596949,0.1536600560410652
440,0.3872725239715321,0.03566432571490192,0.211468424843217
441,0.36292572214741203,0.04719635305850555,0.2050610376029588
442,0.28638033047073974,0.059630655721838864,0.1730054930962893
443,0.3384128656311571,0.07248581739452072,0.2054493415128389
444,0.3486066278155408,0.015468288367579467,0.18203745809156013
445,0.43032970986654884,0.015064473359952367,0.2226970916132506
446,0.6143017169291425,0.014605962456852969,0.3144538396929977
447,0.5358585283679649,0.021846468702307588,0.2788524985351362
448,0.4806589066758212,0.024467766198346792,0.252563336437084
449,0.7757968925160147,0.026366210829195456,0.40108155167260506
450,0.6294428468063376,0.02742601195460428,0.3284344293804709
451,0.6575889403002014,0.027579316993478695,0.34258412864684007
452,0.7998627249537038,0.026816051718614592,0.4133393883361592
453,0.5524362565760946,0.025185721847517127,0.28881098921180587
454,0.629129810289336,0.022788725967243424,0.32595926812828974
455,0.5685851161581846,0.019760039517777248,0.29417257783798095
456,0.5734532585487708,0.01625012616772812,0.2948516923582495
457,0.7250501175181162,0.01360930249095732,0.36932971000453674
458,0.4517287466188669,0.010473564666279281,0.2311011556425731
459,0.4581208694673362,0.014850555369832706,0.23648571241858446
460,0.3842442274241741,0.023150165164050673,0.20369719629411237
461,0.4947592738107507,0.03265682149463019,0.26370804765269046
462,0.3496183754433029,0.045193903251388966,0.1974061393473459
463,0.36738075267018844,0.05678633233646922,0.21208354250332884
464,0.3303469085645054,0.06752999255965164,0.1989384505620785
465,0.5298492080490964,0.01120520085706509,0.27052720445308076
466,0.6289219093889443,0.013407773888354893,0.3211648416386496
467,0.6473125734186541,0.01550112064295757,0.33140684703080586
468,0.5400320082463331,0.017003817840318163,0.2785179130433256
469,0.7522137903723336,0.017838167180834245,0.3850259787765839
470,0.6532624021853646,0.01795859020032815,0.3356104961928464
471,0.7269612256120646,0.01735836111084743,0.372159793361456
472,0.7536856433646648,0.016070633052170852,0.3848781382084178
473,0.5648435214659133,0.016629962064912594,0.290736741765413
474,0.5978206051314715,0.016951001901026986,0.3073858035162492
475,0.6506360573211822,0.016568671538897812,0.33360236443004004
476,0.5507556900139056,0.016294832956296086,0.2835252614851008
477,0.5528779590685238,0.01703669205573376,0.28495732556212877
478,0.48493520199321427,0.009865150315753581,0.24740017615448393
479,0.5796291283881752,0.009102061274653723,0.29436559483141445
480,0.3527102741806991,0.04653772091908091,0.19962399754989002
481,0.34929869723171475,0.050517445236523226,0.199908071234119
482,0.5418424514532098,0.0,0.2709212257266049
483,0.48311282587005827,0.0035283864328860813,0.24332060615147216
